Academic percentage in Operating Systems,Percentage in Algorithms,Percentage in Programming Concepts,Percentage in Software Engineering,Percentage in Computer Networks,Percentage in Electronics Subjects,Percentage in Computer Architecture,Percentage in Mathematics,Percentage in Communication skills,Hours working per day,Logical quotient rating,Hackathons,Coding skills rating,Public speaking points,Can work long time before system?,Self-learning capability?,Extra-courses did,Certifications,Workshops,Interested subjects,Interested career area,Job/Higher Studies?,Type of company want to settle in?,Management or Technical,Worked in teams ever?,Suggested Job Role
50.17650816,93.81601103,62.54222377,98.03494117,57.77686587,62.91184789,63.16809949,77.09222856,68.35449008,8,1.62423907,5,5.695158162,6.169468979,1,0,2,0,5,1,3,0,2,1,0,Design & UX
89.83856837,86.26967196,56.66518437,73.59046382,89.58942837,79.94020305,53.93519576,71.36981706,68.14783347,7,9.613149067,5,7.034094348,6.151839007,1,0,2,2,5,3,2,1,3,1,0,Design & UX
87.40572801,66.18178252,58.75418562,80.97654135,72.98775182,68.02114688,92.72438507,93.05956368,59.21467991,8,5.875703215,3,7.129079619,5.456779996,1,1,4,3,2,1,1,0,2,1,1,Design & UX
63.40672801,71.49345817,72.99004404,69.31776256,63.31312129,93.06679875,64.21093427,94.31653769,68.759528,4,3.424848293,3,8.827143677,7.114726328,1,1,0,1,4,1,3,1,1,0,1,Design & UX
82.46263217,61.19865641,71.21964703,51.14416878,68.11586077,83.19109306,85.1688841,67.42409943,69.77285115,9,5.641160185,4,5.01399282,8.261770599,1,0,2,3,4,3,4,0,3,1,1,Design & UX
79.90986566,62.54780931,96.92525177,68.7235039,93.04764338,60.54690289,78.28888944,82.47564391,96.55954828,5,3.730308424,1,1.075270136,7.067846366,1,0,5,3,4,1,1,0,2,0,0,Design & UX
81.12680048,72.91615081,58.6813009,93.57289639,63.74102165,95.67427379,73.19083348,74.0038825,93.43038124,7,1.114724217,1,7.050776152,5.537730372,0,0,1,2,2,1,3,0,1,0,0,Design & UX
80.5097495,59.49389178,84.39617424,65.17512618,56.81896206,59.45853344,86.36020057,67.9088984,56.56629045,6,9.18955569,5,9.235010913,1.819409958,0,0,1,1,5,1,2,0,2,0,0,Design & UX
72.68060754,92.46764901,52.99420152,84.82327602,74.37215436,71.78276948,70.82030414,91.44015191,92.85474901,9,5.454279552,5,1.306850705,7.332393378,0,0,1,4,3,0,4,1,0,1,1,Design & UX
80.90631768,95.10504112,90.97623493,75.20646211,80.30258821,59.17078266,54.8158025,68.04230852,66.20363811,5,8.107389553,4,1.366192964,8.381523201,1,1,1,3,4,2,1,1,1,0,1,Design & UX
71.95415631,51.28170782,76.6620984,92.63186553,69.856513,92.08835252,69.04346278,69.29423306,61.94669659,6,6.563266457,1,1.445329197,7.603874035,0,0,0,1,5,1,1,0,0,0,0,Design & UX
97.87403078,70.45825021,90.50176491,95.35560976,78.9102999,69.56131072,55.31411911,75.28056703,90.57405429,8,9.477731552,0,3.476841303,7.13907621,0,1,3,2,4,3,1,1,1,1,1,Design & UX
98.15463509,88.39200908,60.46696549,69.53977831,68.0389245,52.38047718,88.26914123,99.97747048,74.7150307,4,7.272058504,1,5.063236509,5.940740398,1,1,4,5,5,0,2,1,3,0,1,Design & UX
81.83601441,89.65803596,95.1109668,68.94795836,80.93136886,90.68975749,76.22138666,63.27962254,80.73536636,10,3.967528226,2,8.621842345,6.988580725,0,1,5,3,3,0,4,1,3,0,0,Design & UX
64.53496589,54.2864126,67.05690273,61.18949317,62.55386519,81.01200773,70.71609228,69.22168949,91.87614468,9,7.619239239,0,4.707168741,8.081792287,1,0,4,5,0,4,1,0,2,0,1,Cloud Engineer
99.67699424,99.4989591,53.83900123,95.76622477,76.99805761,86.28224354,93.56654046,87.29624525,50.69599606,7,8.251033587,2,4.41048606,7.466647412,0,1,3,2,2,2,4,1,3,1,0,Cloud Engineer
70.38241597,84.42822673,96.44849091,82.90446152,54.96405433,51.02735902,93.29806488,53.54948011,52.01795823,8,3.061132033,2,6.675449114,3.573950577,0,0,3,5,1,1,0,0,3,1,1,Cloud Engineer
94.74480428,58.13419651,82.84987618,51.17992335,50.87413686,60.69767894,70.95440452,63.09422533,98.50701374,4,8.59653242,4,4.639263763,1.45121468,1,0,2,1,3,0,4,0,0,1,1,Cloud Engineer
57.31476449,61.01009036,76.20656159,98.82196526,58.93594242,53.13091722,92.04278134,77.8997781,75.96189183,6,4.438179306,1,7.014064806,2.267594693,1,1,3,0,2,1,4,1,2,0,0,Cloud Engineer
94.35481617,86.98772159,78.21307978,64.7654665,95.78214121,64.52483462,87.29781664,74.11389478,73.42331872,4,8.533225688,2,8.725609563,5.296854475,0,0,0,5,2,0,3,0,2,0,1,Cloud Engineer
69.75304379,92.5469512,96.37980576,80.55801219,74.90369552,90.62481468,60.1816356,73.49911904,68.748922,5,9.172651012,2,1.917055384,8.42817358,0,0,5,5,5,0,3,0,0,0,0,Cloud Engineer
84.9876363,78.09830077,61.61999624,99.02103103,93.35149231,57.93578736,61.07501391,71.60256861,85.84171587,6,3.138536338,5,6.099819771,8.36032829,0,0,2,1,2,4,3,0,1,0,1,Cloud Engineer
60.34614101,62.74469649,89.58889074,97.87094665,67.47082026,54.15858176,94.22951006,91.65240437,57.68626953,4,2.432063332,5,4.576117542,6.789299755,0,0,4,3,1,2,2,1,2,0,0,Cloud Engineer
61.16836411,85.99187224,52.37532376,78.92415363,65.41053845,62.84350514,87.79799744,96.36138785,74.35642891,8,4.479347949,5,7.693334522,1.010143808,1,0,0,4,3,2,4,0,2,0,0,Cloud Engineer
90.69623174,98.62204818,99.93961167,53.18014502,89.77762072,51.32729502,91.94020566,71.40664165,90.4721614,8,8.999868509,2,3.023102204,4.014425223,1,1,2,5,3,2,2,0,0,1,0,Cloud Engineer
76.79700807,56.05486718,81.30263755,69.59294437,86.03279868,57.03558517,71.28357105,95.88215557,59.72610658,9,3.057372309,5,4.249343564,7.616229909,1,1,5,2,2,4,1,0,3,1,0,Cloud Engineer
59.72864945,79.79998789,80.54983247,50.7691753,92.19075888,64.6065059,54.26900737,88.83941008,73.03333705,7,6.349259544,5,2.010669544,2.490239183,1,0,3,2,0,3,4,1,2,0,0,Cloud Engineer
81.09792094,55.6793259,94.02037982,84.26766222,65.15544187,75.57412775,66.40408316,75.09555773,65.48067658,10,9.277269804,1,1.333804098,4.021546851,1,0,2,0,2,0,0,0,1,1,0,Cloud Engineer
87.16650112,96.57205764,55.34702365,76.20178378,91.04287794,83.89010738,66.12099989,58.30404636,71.94574346,9,9.62177936,5,3.094581433,8.546572769,1,1,3,0,0,3,3,1,3,1,0,Cloud Engineer
96.73305525,63.53539989,64.81579161,92.74409184,72.74641976,65.6178928,73.68337353,72.20505209,85.5328294,7,8.469081367,3,2.633299989,4.885919793,1,1,4,5,4,1,2,1,3,0,0,Cloud Engineer
95.4487725,71.89648023,57.52943239,79.12344541,94.5426411,83.71465866,97.3740809,65.81420941,64.87499066,8,6.806599728,2,8.824805697,2.506072817,0,0,2,2,5,1,4,1,1,0,0,Cloud Engineer
74.40733789,71.9262675,67.00512008,76.46074231,74.13930549,53.20407585,76.83065542,55.6285502,76.33278708,7,7.524926346,2,7.753999324,9.510386209,0,0,0,3,5,3,1,1,3,0,1,Cloud Engineer
64.21785427,82.82250241,93.30568823,54.97078538,83.77969285,86.65652597,97.48979835,51.84541076,77.21578976,9,3.813629239,3,9.866779421,3.450910232,0,1,1,0,1,4,0,1,1,1,0,Cloud Engineer
80.62265965,63.35392152,90.37156132,96.35977245,91.363514,62.89703713,79.30032773,63.91684707,70.25887243,10,8.884938046,5,5.959419525,6.795482141,1,0,0,1,5,3,4,0,2,1,1,Cloud Engineer
66.44060762,74.5307048,73.77243178,78.92610658,94.55130127,93.41617838,91.29653064,65.20184551,69.72274254,4,5.828991072,3,4.686691628,2.806664208,0,1,4,1,5,4,2,1,0,0,1,Cloud Engineer
56.18912802,75.99022652,74.23234637,90.40432356,97.99721486,92.39076924,89.67166282,52.4516115,53.36551976,7,7.610613094,2,8.371449641,9.542482574,1,0,0,0,3,0,1,0,1,1,1,Cloud Engineer
63.48307555,82.09524077,54.81264772,95.0023629,53.43124392,88.71867024,69.25569509,64.91594467,58.8498085,4,4.612971276,5,8.196467382,2.936109518,1,0,2,0,3,3,4,0,3,0,0,Cloud Engineer
88.92437037,60.29449037,99.4365329,93.05408624,80.34776788,60.71618284,55.08793117,57.45708594,51.83272638,10,5.615768206,4,2.243435921,1.5767239,1,1,0,0,5,1,2,0,0,0,1,Cloud Engineer
74.24141268,82.66809254,83.62473321,62.608608,75.57949374,84.24507233,58.18536287,88.17439027,62.87299034,4,7.457383986,5,7.459973167,4.009184325,1,1,1,5,3,4,4,0,3,0,0,Cloud Engineer
69.49904743,74.46557173,61.99721395,73.69459325,92.35340592,54.48056491,86.625706,82.90625058,93.58334495,4,4.506172574,1,9.756889256,4.227796074,1,1,1,0,5,4,2,1,0,0,1,Cloud Engineer
53.15071242,99.0947324,93.28590304,96.59835265,92.64017682,73.15087709,83.68995953,89.4130207,95.15141399,5,6.765218509,1,8.918512389,5.225382881,0,0,0,5,4,4,1,0,0,0,0,Cloud Engineer
69.04433426,57.84601056,96.56383399,87.9785854,52.31043525,63.03188764,70.52510515,75.72237866,80.39718163,8,3.997343807,5,7.047749725,1.430632667,0,0,1,3,5,1,0,0,3,0,0,Cloud Engineer
76.0831495,55.10576433,86.66691881,65.49571687,59.80250572,66.58527235,85.1357386,59.67033004,54.05612834,9,2.841114016,2,4.879474226,1.31724827,1,0,3,2,3,1,2,1,3,1,1,Cloud Engineer
76.78426143,56.74188596,56.12691725,63.97451238,79.12408552,86.31287651,62.89062821,51.3501545,59.97733828,4,1.10780176,2,2.536635552,5.918290676,1,1,3,1,0,0,4,0,3,0,0,Cloud Engineer
61.64633953,80.99820288,93.11788701,56.46482242,94.03525992,66.46805693,88.81791431,91.03130425,84.03405053,6,4.515157476,1,3.510642435,3.482513165,1,0,2,5,3,2,3,0,2,0,1,Cloud Engineer
93.44272713,73.12921738,59.25362537,87.32624565,73.68492254,96.29974126,90.10763164,93.0293881,58.74630369,6,1.711181526,2,2.075817161,1.621326951,1,1,4,2,5,1,0,1,1,1,0,Cloud Engineer
59.03737745,90.72652657,73.66330681,96.60094715,93.74974965,61.17147551,94.58176777,53.22660503,58.53897218,6,5.335842209,0,9.978998377,1.152700533,1,0,4,4,5,0,2,1,1,0,0,Cloud Engineer
88.74094307,72.44722936,82.48681688,87.98681912,52.56287772,80.49786169,68.60958154,89.54404499,75.65294743,9,1.250078341,3,2.599680176,9.178646036,1,1,4,5,2,4,0,0,0,0,0,Cloud Engineer
66.99609527,99.8444421,79.09187168,70.95182236,61.9252783,80.43678432,89.66647635,51.28022224,60.21190806,4,5.231181158,3,5.121383257,7.586997194,0,1,0,3,5,1,4,1,1,1,1,Cloud Engineer
68.76499074,75.03068611,80.21404485,59.2199224,85.73574499,59.20753521,58.87720801,95.49603457,69.10830061,7,9.783687688,4,9.517102047,3.853736359,0,0,0,3,4,4,4,0,0,1,1,Cloud Engineer
70.24118438,87.66296029,74.47120264,64.72116303,60.31005192,82.77283421,86.61952048,89.45511296,52.23467516,9,6.210341911,0,7.914542598,2.961302238,0,1,0,1,5,1,2,0,0,0,1,Cloud Engineer
67.6860656,78.94919101,75.77056776,64.59014742,54.22281615,68.09347967,86.37431514,82.62216726,74.35456796,7,9.586868701,2,1.602979329,5.982743114,0,1,2,3,0,0,3,1,3,0,1,Cloud Engineer
51.62564147,82.40283672,97.40113981,87.86431734,62.8799522,90.47296503,81.67427955,96.80574216,69.56672206,5,5.628240842,4,9.120682861,3.41031041,0,1,2,2,5,3,0,1,3,0,0,Cloud Engineer
85.0617563,82.51249857,58.97111569,72.37293064,94.13605322,73.17569819,90.6869987,61.82559435,84.61908016,9,9.243020715,2,4.875984554,4.117450921,1,1,3,5,0,2,3,0,0,0,0,Cloud Engineer
94.78921307,98.90595019,98.73165145,81.59287496,96.70898941,51.71031214,59.5584006,62.48998532,72.16950427,7,4.143065996,3,6.3879365,3.394902765,0,1,5,0,5,3,1,0,3,1,0,Cloud Engineer
58.68333794,77.16850552,58.82263788,73.96616394,78.83662228,50.52594822,54.68003441,88.71287872,54.5967826,6,7.719745231,5,9.977809273,6.77046602,0,0,0,5,5,3,3,1,2,0,1,Cloud Engineer
75.37037546,68.20600168,50.3166997,99.48315584,93.36198306,81.80698313,80.16258703,59.61652063,75.11469286,10,1.633457737,5,8.505130051,4.744499227,0,1,2,3,3,3,4,1,1,0,0,Cloud Engineer
52.7956054,56.50017353,59.52665739,94.12310614,99.53779029,51.72097936,73.57776777,61.87118542,81.57317347,9,9.945070732,0,3.21703176,5.61437685,0,0,3,3,0,3,3,0,2,0,1,Cloud Engineer
61.18817694,84.44294839,79.45721924,53.80076387,85.66423231,60.92387472,61.86190833,74.04078326,69.37181474,10,3.190977072,2,2.888557486,2.527726889,0,0,4,1,3,3,4,1,0,0,0,Cloud Engineer
91.19443572,65.66324815,71.80883963,53.12554896,95.73809353,99.06689023,97.36874797,53.14618186,94.31234891,10,4.118041014,2,4.092686098,9.837211265,1,0,3,0,1,3,0,1,3,1,0,Cloud Engineer
61.98297534,79.17468434,90.10330434,90.81102385,57.41430184,87.50684191,91.61044113,97.96005554,64.12670139,5,4.469409056,2,2.181483491,4.5065566,0,0,3,5,2,3,4,1,1,1,0,Cloud Engineer
60.92685603,68.09192227,88.30799882,69.72010357,69.99393804,52.24412742,72.74584936,70.87240445,82.1458861,6,8.77614819,4,3.338877541,6.368885661,1,0,4,5,0,0,4,1,2,0,1,Cloud Engineer
62.2645204,73.16702606,99.5248223,65.56279018,68.12087104,84.99386229,75.82044837,55.11249637,72.74925244,10,3.306212857,2,3.15792223,1.675506287,0,1,5,4,3,3,3,0,0,0,0,Cloud Engineer
51.34911076,71.31283281,75.34186815,93.29823675,64.78768201,64.83735205,86.59295162,58.4205949,80.51301036,8,3.800394144,3,4.670590645,2.719398292,0,1,2,5,5,1,2,0,3,0,0,Cloud Engineer
74.46172476,90.01860155,90.58057593,74.24288665,63.64717443,93.84068709,95.13646612,84.25891349,76.7773666,10,7.832418582,4,9.11142224,1.922025518,0,1,1,2,1,4,3,0,1,0,1,System Administrator
59.66899421,51.09797456,98.64589797,81.64902062,88.16695672,51.47484015,51.94578472,90.55095591,70.17743348,9,5.523821869,2,6.294062252,4.420573118,1,0,0,0,4,4,0,0,3,0,0,System Administrator
69.16857262,91.82335392,81.59122069,75.95557695,73.35803104,81.21958132,99.38846525,96.65509038,82.12845728,8,5.718913248,1,4.737616977,7.987640651,1,1,3,0,1,4,1,0,1,1,0,System Administrator
63.43112599,75.99708795,70.03133185,55.56057387,99.76240395,84.09010154,79.32019987,94.08862676,92.3654644,9,8.095824917,3,5.168925021,2.212389571,0,1,0,4,0,4,3,1,2,1,1,System Administrator
72.47291249,76.17117342,95.20996896,53.10479836,80.18095349,54.07607196,50.39489203,60.083326,93.46444083,8,2.334161249,4,8.176742678,5.484526985,1,1,5,2,2,3,4,0,0,1,1,System Administrator
83.5344887,94.05942929,54.83038904,93.85876405,88.44682269,84.97911476,75.69451194,92.79978105,83.37145838,4,6.71262813,5,2.803435093,5.23592648,0,1,5,3,5,4,3,1,2,1,1,System Administrator
77.05564941,88.99421265,80.29178869,66.58241684,50.56164265,80.1043962,69.62788003,89.05878159,73.4128932,10,4.043168288,4,4.064088134,2.394208321,0,1,3,0,2,4,3,0,2,1,0,System Administrator
76.08899035,63.93969768,80.39470067,85.27179753,54.7551226,91.62615151,55.52483373,80.64180321,71.56088971,5,4.083064031,1,2.028468233,8.516868066,1,0,0,4,3,4,3,0,0,1,0,System Administrator
71.64662271,76.29349084,56.29519604,73.6253401,64.47063938,69.52331012,81.88899639,80.90345798,61.71743719,9,5.655149215,3,5.107137758,8.460149166,0,0,4,5,0,4,2,1,2,1,0,System Administrator
96.24913472,83.62602916,77.6278704,56.74966691,81.99271922,98.52353902,65.32532756,53.34866312,85.45758127,4,2.975957621,1,4.173477452,3.544234173,1,1,2,3,0,2,0,0,1,0,0,System Administrator
60.37861765,75.86298432,67.16533863,52.44844314,60.15569381,99.63475034,76.52993443,51.56914057,56.33632253,6,4.181519638,2,4.502812616,7.744155445,0,1,4,4,4,4,3,0,0,1,1,System Administrator
50.64434826,59.24234025,77.10933137,89.76625015,70.07888946,62.0010813,99.41934989,74.40012052,60.27165091,10,7.352724787,1,3.926107127,5.267478379,1,1,0,0,4,0,2,1,1,1,1,System Administrator
58.68067551,54.59112239,80.27020253,85.22696211,90.34246757,60.7965647,66.63488936,96.19461671,64.08062389,9,7.410933275,1,5.938172586,8.887589737,1,0,5,3,2,4,0,1,1,1,0,System Administrator
98.49272353,57.97094587,60.51745305,59.51646045,70.09752159,87.43046104,55.77123716,82.49683705,53.41215819,10,2.477814155,1,8.01022077,7.679377619,0,0,2,4,5,3,2,0,2,0,0,System Administrator
67.53845803,83.76817769,73.09605659,95.97626426,71.61330159,76.71948123,94.07547632,67.99442019,59.98271059,9,4.215513775,0,2.506916752,6.637534004,0,1,1,3,3,1,0,1,3,1,0,System Administrator
67.08836218,83.81152469,61.10537756,71.54935606,63.01046198,78.17674158,99.59105651,75.76907372,50.06736857,9,2.553149031,3,3.229360302,9.645267698,1,0,0,2,5,2,2,1,3,1,1,System Administrator
53.54384317,78.03413078,55.91073108,88.49479048,72.61249233,73.13559987,51.96779735,64.72073595,69.281706,10,9.74949613,4,2.664353592,5.553575816,1,0,0,4,0,1,0,1,3,1,1,System Administrator
96.88236389,76.32666245,54.33914541,57.77986148,81.78419542,83.67502907,50.73372736,79.06618176,94.88006025,5,9.422330763,0,5.878348491,2.043549487,1,1,5,2,1,2,1,0,2,1,1,System Administrator
75.69129258,96.78097363,50.06406821,65.83166577,60.04254585,58.72915479,81.07839779,52.23259961,79.44426319,5,3.272978273,2,9.154575541,7.466802175,0,1,5,3,5,1,1,0,2,1,0,System Administrator
55.92908245,70.97420096,65.76813967,67.41465348,51.7706201,62.48516141,60.25513134,68.66128734,74.56008186,6,2.495519996,4,1.472309792,1.069536465,1,0,4,1,0,3,2,1,3,1,1,System Administrator
64.61269947,58.35472289,94.12662526,72.24546455,87.11611542,91.98901305,50.80693469,96.33887436,76.63366836,9,5.417925146,5,8.082009524,8.860167219,0,0,4,1,1,2,0,0,1,0,1,System Administrator
57.70310813,79.61230315,65.90881859,74.98116264,94.31961524,63.19298293,81.4065795,73.56349376,73.16591819,4,1.893485837,3,1.688982287,9.680913744,0,1,1,5,3,4,1,0,3,0,0,System Administrator
66.76630507,92.33609712,52.66585634,67.99037615,59.16511854,94.55696013,60.81512688,73.04401342,59.68120783,5,9.288284377,4,8.366514785,2.901246076,1,1,1,5,3,1,4,0,3,1,1,System Administrator
64.10200318,97.15082833,51.74063794,81.5352703,63.67085989,80.81251113,81.44523916,64.21734934,98.989894,7,2.371219446,3,3.837228987,2.457438877,1,0,4,4,3,1,4,0,2,1,1,System Administrator
69.19198656,77.27954454,51.38272818,78.58764916,55.70801027,67.48023383,65.00416429,52.02358031,78.08640176,9,6.579530659,4,7.675817309,5.310991518,1,0,4,2,1,1,3,1,2,0,1,System Administrator
57.56355202,86.97837983,83.36004856,96.37134829,78.68986625,53.5457107,74.68754275,99.16156871,90.74014242,8,1.089131513,3,2.640576774,1.069633857,0,0,2,4,3,4,4,0,2,0,0,System Administrator
80.96945702,82.77958836,52.15407968,56.56272349,69.65603611,90.88706348,99.82667291,74.52251551,60.49675981,8,7.732482065,2,3.866756958,6.505329402,0,0,3,2,0,3,4,1,0,0,1,System Administrator
51.05510518,73.19929705,50.87705799,80.80926605,93.42200748,69.32975554,77.7068248,94.97277038,94.4588684,8,3.100014138,3,6.458309466,2.004198075,1,0,2,2,0,4,0,0,2,1,0,System Administrator
77.82341524,91.3113163,95.1738298,79.03375597,68.08751369,76.77126152,99.53395407,93.06705845,83.16226356,4,4.103693848,5,6.150355341,6.762542772,0,1,0,2,5,0,3,0,1,0,1,System Administrator
68.53295713,96.30849978,80.17950778,97.42705175,97.64021519,94.69696447,53.13035057,70.16005941,61.26663522,9,1.020331965,5,2.950527632,8.875331782,1,1,5,2,0,2,3,0,1,1,0,System Administrator
79.92657618,53.83526438,84.23388115,59.1151301,80.99666799,74.35379281,55.07134719,70.6057161,98.47611234,4,8.829706235,2,9.871420499,5.829038734,0,0,5,0,5,0,0,1,0,1,0,System Administrator
68.21737478,93.92774628,77.9454528,81.61686625,92.97133214,55.44098533,87.84802862,85.42046043,71.15344588,6,5.562582899,2,8.829132128,6.531485679,0,1,5,3,0,4,2,0,2,1,0,System Administrator
87.57318575,66.47143298,88.64639778,83.68129626,89.83165271,75.00856144,97.89311122,91.99898281,87.49132035,6,3.934588911,5,1.117229584,9.498184376,1,0,1,2,1,4,0,0,0,1,1,System Administrator
52.21310719,60.01761774,79.92193704,99.14640722,98.41643123,54.8515832,98.42140749,60.44101907,91.9426846,9,2.303281994,3,3.985085262,2.976414895,0,1,1,0,5,3,2,1,3,1,0,System Administrator
84.3515547,83.25345567,50.90198793,76.28585448,88.66643398,54.95691683,57.83784779,66.19730338,50.43147474,5,6.126114826,0,6.141942513,3.293888155,0,1,0,0,0,3,1,0,0,0,1,System Administrator
94.99384884,62.11095105,55.91100899,51.83216697,99.36303055,71.2512207,81.10475419,56.69586626,54.38210747,9,2.477279212,1,2.562381968,1.337842239,1,1,4,5,3,3,4,0,3,0,1,System Administrator
94.52138152,80.46644401,50.51302001,53.52590387,93.68526551,64.17380508,99.24875619,78.93490259,52.94724455,6,4.169860357,0,1.397537939,7.167640768,1,0,2,1,2,1,2,0,2,0,1,System Administrator
79.78595593,53.54856666,52.17480295,96.98640812,83.5033619,73.40469084,65.11729828,56.92104164,73.92219099,6,9.288955689,1,3.99912248,5.089775101,1,0,4,4,5,2,0,0,1,1,1,System Administrator
78.42137653,88.37687201,55.51483769,66.29107549,57.15488544,74.446971,51.85267488,83.10128733,66.90707129,7,2.606643243,0,5.206837864,5.020857994,1,1,2,5,0,2,3,1,0,1,0,System Administrator
89.99191567,85.09767916,99.70148015,99.9332714,86.93692506,97.16095687,71.6261504,97.20173127,66.4221787,7,3.522952984,4,7.477030193,1.224949858,0,0,3,0,1,1,3,0,1,0,1,System Administrator
57.18973822,78.4342514,96.57792956,91.25500456,61.50169042,71.59255448,57.0239714,66.24874661,75.68149742,8,1.911824077,3,8.471524524,6.774775581,0,1,4,0,1,2,0,0,2,0,1,System Administrator
92.18294509,53.16266378,68.48582838,90.82454983,90.97676506,92.83637229,85.79811271,78.62378962,94.74946394,5,6.216324008,0,3.60079782,8.673627164,1,0,3,5,3,0,1,1,0,0,0,System Administrator
68.66855107,83.36387771,72.19690429,63.3619687,51.97559785,53.12131135,59.84857075,99.41295058,90.50225487,10,8.302947766,3,4.095353203,1.687626534,0,1,4,5,0,4,1,1,2,1,1,System Administrator
98.35027342,55.02363757,53.15330299,80.77910714,95.15367487,88.49695751,83.93142698,56.84180767,77.96639036,10,7.578324384,4,5.228986905,6.984417698,0,0,2,4,1,2,4,0,2,0,0,System Administrator
92.7598522,79.42795414,99.70925291,60.80317264,70.679979,66.2766138,93.31210592,98.97506147,56.44930897,7,1.481147673,4,3.950069176,9.442543386,0,1,4,2,5,0,1,0,0,1,1,System Administrator
86.32622625,65.62805775,54.603572,84.36787947,86.26875184,63.19770202,71.65407826,99.45295496,65.41837812,7,9.828211581,0,2.16536578,4.905276837,1,1,0,1,3,3,1,0,1,0,1,System Administrator
95.39965943,78.40294585,54.63862634,89.64995319,92.26635926,86.51838107,98.10370036,85.11913617,55.28221301,4,5.889057782,4,4.554610389,9.172772901,1,0,1,2,1,3,4,0,1,1,1,System Administrator
79.12660202,89.27708424,75.4221692,85.36393314,86.77853455,51.72546433,68.96670161,56.62186338,55.89617701,7,1.87273057,4,3.078509251,1.011437357,0,1,5,4,1,0,2,1,3,1,1,System Administrator
